Iter,fpx,fpy,fpz,fvx,fvy,fvz
69.0,-0.1559317,33.52136,-1.401771e-15,0.0005051024,7.367049,-1.245689e-17
70.0,-0.1701409,39.24287,-1.401901e-15,0.0007055438,7.298733,-1.677613e-17
71.0,-0.2027418,45.366,-1.40188e-15,0.0004273187,7.228435,-1.88055e-17
72.0,-0.2286573,50.24339,-1.401705e-15,0.0005796798,7.166688,-1.943193e-17
73.0,-0.2927603,51.24918,-1.401078e-15,0.0009271098,7.102929,-2.077818e-17
74.0,-0.2699664,51.61555,-1.400648e-15,0.0006974428,7.028011,-2.240265e-17
75.0,-0.2900883,53.49152,-1.400786e-15,0.0006867275,6.951272,-2.083473e-17
76.0,-0.1013022,54.39047,-1.400984e-15,0.0007105237,6.884157,-2.073619e-17
77.0,-0.1285537,54.37674,-1.401188e-15,0.0008638142,6.833632,-2.124843e-17
78.0,-0.1687287,57.26209,-1.401582e-15,0.001127631,6.785781,-2.024427e-17
79.0,-0.2421378,63.85843,-1.402243e-15,0.001624354,6.730318,-2.100201e-17
80.0,-0.2214434,71.27061,-1.402794e-15,0.002596195,6.670307,-2.18726e-17
81.0,-0.2490146,74.30965,-1.402933e-15,0.003746558,6.612894,-2.391333e-17
82.0,-0.0933803,76.3034,-1.402997e-15,0.003183322,6.561948,-1.512221e-17
83.0,-0.1549503,79.61208,-1.403171e-15,0.003568806,6.516235,-3.509192e-17
84.0,-0.1585521,82.55925,-1.403512e-15,0.00289462,6.475637,-2.589725e-17
85.0,-0.06512833,84.54567,-1.403769e-15,0.001512011,6.426186,-2.760278e-17
86.0,-0.2200883,87.30467,-1.404143e-15,0.0009380199,6.377276,-2.829589e-17
87.0,-0.2254406,93.98198,-1.404842e-15,0.0005363165,6.326121,-2.825372e-17
88.0,-0.1571881,99.0464,-1.40525e-15,0.0002664101,6.27114,-2.674727e-17
89.0,-0.1034413,101.166,-1.405423e-15,0.0004921759,6.228617,-2.913602e-17
90.0,-0.1241893,103.4897,-1.405608e-15,0.0008772292,6.190009,-2.206486e-17
91.0,-0.2270662,107.4366,-1.405938e-15,0.001527723,6.147986,-2.434564e-17
92.0,-0.2850917,112.577,-1.406438e-15,0.002019825,6.102301,-2.599833e-17
93.0,-0.2474706,116.165,-1.406728e-15,0.00219462,6.067697,-1.714047e-17
94.0,-0.3804241,120.2489,-1.407047e-15,0.002550268,6.02647,-2.800013e-17
95.0,-0.3969759,125.6707,-1.407598e-15,0.001461079,5.983185,-1.881065e-17
96.0,-0.3279411,130.7565,-1.408258e-15,0.002280237,5.941214,-5.815331e-17
97.0,-0.5905894,137.5062,-1.408866e-15,0.00217218,5.900769,-5.084065e-17
98.0,-0.336519,143.583,-1.409442e-15,0.002336929,5.861649,-4.381109e-17
99.0,-0.2238783,149.4451,-1.410023e-15,0.002216786,5.819857,-3.448864e-17
100.0,-0.1860234,152.58,-1.410295e-15,0.001770453,5.783951,-2.900893e-17
