Iter,fpx,fpy,fpz,fvx,fvy,fvz
73.0,-185.4804,242.1551,6.170937e-16,0.1238688,0.2439028,-1.012071e-17
74.0,-160.9794,238.2737,5.65442e-16,0.1430966,0.2382574,-9.125727e-18
75.0,-144.5574,234.3688,5.283652e-16,0.1617715,0.2341268,-1.574813e-17
76.0,-122.6325,228.3304,4.718887e-16,0.1732863,0.2262851,-7.938914e-18
77.0,-110.7271,223.8941,4.357636e-16,0.1849955,0.223148,-1.201122e-17
78.0,-93.86495,217.6822,3.834174e-16,0.188874,0.2200328,-6.229148e-18
79.0,-88.14878,215.8258,3.622443e-16,0.1898392,0.2184754,-1.383043e-17
80.0,-76.83826,209.4772,3.211631e-16,0.1918668,0.2139801,-7.828068e-18
81.0,-74.73557,207.9125,3.102713e-16,0.1896907,0.2141015,-1.781619e-17
82.0,-66.85637,200.4122,2.769956e-16,0.188481,0.2125609,-5.987561e-18
83.0,-67.18978,198.7926,2.710866e-16,0.1845884,0.2126156,-1.256585e-17
84.0,-60.83676,190.6168,2.445437e-16,0.1788993,0.2113628,-4.555146e-18
85.0,-60.81705,187.7321,2.375487e-16,0.1690676,0.2096922,-9.162473e-18
86.0,-58.54451,181.4261,2.222021e-16,0.1574211,0.2064935,-6.815134e-18
87.0,-54.90182,173.3215,1.958395e-16,0.1445899,0.1982838,-3.858049e-18
88.0,-50.30966,163.9282,1.594219e-16,0.1304395,0.1884433,-1.188575e-18
89.0,-44.68307,153.1763,1.148995e-16,0.1153381,0.1769601,1.050017e-18
90.0,-37.42633,141.1219,6.500281e-17,0.1002298,0.1635941,2.994619e-18
91.0,-28.82994,128.0954,1.27596e-17,0.0847459,0.1474933,4.140438e-18
92.0,-19.60992,114.6401,-3.795214e-17,0.06872634,0.129156,4.7772e-18
93.0,-10.2123,101.5135,-8.349051e-17,0.05269332,0.1092256,5.16889e-18
94.0,-1.040549,89.18409,-1.207052e-16,0.03659747,0.09044661,5.285887e-18
95.0,6.303978,78.09677,-1.553184e-16,0.02087007,0.07492835,6.494737e-18
96.0,16.80811,68.48854,-1.666086e-16,0.008537571,0.05767339,3.954368e-18
97.0,22.53937,58.63209,-1.841804e-16,-0.01097606,0.04406277,6.540778e-18
98.0,30.85748,52.82692,-1.835318e-16,-0.0248394,0.03010826,4.850092e-18
99.0,36.64387,47.50282,-1.808965e-16,-0.04241407,0.01913801,5.590705e-18
100.0,41.51747,43.92006,-1.756516e-16,-0.05911425,0.0105419,4.938435e-18
101.0,46.62621,40.81289,-1.71145e-16,-0.07705034,0.002267908,5.302832e-18
102.0,51.75283,38.05158,-1.667939e-16,-0.0931468,-0.004456608,5.748027e-18
103.0,57.31818,31.73448,-1.683771e-16,-0.1091464,-0.01142132,8.283711e-18
104.0,63.18717,30.77987,-1.640684e-16,-0.1199587,-0.01676749,7.102454e-18
105.0,68.69633,25.30071,-1.654303e-16,-0.1331076,-0.02364561,1.008704e-17
106.0,75.57812,20.81758,-1.683322e-16,-0.1432151,-0.03068668,1.151794e-17
107.0,81.2467,17.56551,-1.715e-16,-0.1522136,-0.03700705,1.045914e-17
108.0,86.38509,15.62821,-1.753279e-16,-0.1589532,-0.04378101,9.707654e-18
109.0,93.83836,14.84728,-1.822127e-16,-0.1620734,-0.05017492,9.978927e-18
110.0,100.4521,15.00716,-1.885437e-16,-0.1629452,-0.05596443,9.568123e-18
111.0,105.2391,15.67047,-1.927307e-16,-0.1616637,-0.06137701,9.014466e-18
112.0,109.1481,16.98082,-1.945507e-16,-0.1584323,-0.06595816,8.268251e-18
113.0,112.0082,18.37608,-1.94416e-16,-0.153947,-0.06956851,7.629651e-18
114.0,113.5866,19.7113,-1.918419e-16,-0.1487665,-0.07247014,6.73327e-18
115.0,114.0472,20.87681,-1.870231e-16,-0.1430547,-0.07475698,5.739808e-18
116.0,113.2886,21.86687,-1.796734e-16,-0.1369891,-0.07697158,4.635903e-18
117.0,111.6942,22.72193,-1.704308e-16,-0.1308608,-0.07880149,3.709084e-18
118.0,109.6343,23.50329,-1.599208e-16,-0.1242131,-0.08055447,2.900024e-18
119.0,107.3171,24.30043,-1.484879e-16,-0.1175397,-0.08149562,2.263509e-18
120.0,104.7671,25.20385,-1.362205e-16,-0.1102354,-0.0822463,1.718817e-18
121.0,101.9347,26.30704,-1.23099e-16,-0.1026855,-0.08250764,1.152464e-18
122.0,98.7294,27.63255,-1.091401e-16,-0.09486797,-0.08215754,6.377905e-19
123.0,95.22952,29.20332,-9.458394e-17,-0.08688089,-0.08118002,1.594058e-19
124.0,91.42563,31.04273,-7.951546e-17,-0.07933538,-0.07964973,-2.967979e-19
125.0,87.26354,33.20447,-6.386673e-17,-0.07194641,-0.07773245,-8.508737e-19
126.0,82.61533,35.73997,-4.732551e-17,-0.06447872,-0.075133,-1.424315e-18
127.0,77.62756,38.57466,-3.019474e-17,-0.05731824,-0.0718293,-1.948999e-18
128.0,72.42752,41.64086,-1.258983e-17,-0.05044084,-0.06780653,-2.429546e-18
129.0,67.11078,44.93724,5.530993e-18,-0.0437371,-0.06320285,-3.064116e-18
130.0,61.5793,48.56174,2.461485e-17,-0.03709119,-0.0579915,-3.897921e-18
131.0,55.62467,52.57439,4.534725e-17,-0.0305382,-0.05213343,-5.095421e-18
132.0,49.24313,56.90113,6.73251e-17,-0.02438654,-0.04553596,-6.516241e-18
133.0,42.67261,61.3702,8.909133e-17,-0.01830176,-0.03879977,-8.000434e-18
134.0,35.99685,65.88189,1.098527e-16,-0.01230094,-0.03146448,-9.604353e-18
135.0,29.125,70.46447,1.298682e-16,-0.00689814,-0.02331052,-1.104744e-17
136.0,22.07368,75.15298,1.494415e-16,-0.001199265,-0.01450176,-1.192829e-17
137.0,14.96853,79.92007,1.687661e-16,0.00438037,-0.00470133,-1.261561e-17
138.0,7.907135,84.73374,1.880113e-16,0.01102637,0.005770789,-1.323102e-17
139.0,0.971898,89.60832,2.072279e-16,0.01843623,0.01721045,-1.372375e-17
140.0,-5.709406,94.51391,2.261138e-16,0.02616243,0.02959034,-1.398658e-17
141.0,-11.94466,99.39389,2.441964e-16,0.03495244,0.04278036,-1.417401e-17
142.0,-17.80271,104.1909,2.614854e-16,0.04425694,0.05674641,-1.450909e-17
143.0,-23.22616,108.8171,2.778253e-16,0.05379563,0.07115181,-1.481348e-17
144.0,-28.13754,113.2288,2.931741e-16,0.0634844,0.08573653,-1.51683e-17
145.0,-32.37634,117.2793,3.073057e-16,0.07320016,0.1001915,-1.538249e-17
146.0,-35.7651,120.8434,3.199877e-16,0.08283637,0.1144011,-1.546114e-17
147.0,-38.37689,123.8254,3.314078e-16,0.09231743,0.1281696,-1.55985e-17
148.0,-40.31246,126.234,3.418622e-16,0.1015635,0.1414992,-1.578824e-17
149.0,-41.73395,128.052,3.516474e-16,0.1106151,0.1542625,-1.599552e-17
150.0,-42.86391,129.3304,3.61164e-16,0.1191948,0.1664865,-1.627279e-17
151.0,-43.86279,130.1499,3.707107e-16,0.1273474,0.1781693,-1.651948e-17
152.0,-44.81605,130.5824,3.804346e-16,0.1352486,0.1892821,-1.664298e-17
153.0,-45.77254,130.7175,3.904378e-16,0.1432125,0.1997239,-1.658501e-17
154.0,-46.76442,130.6732,4.008846e-16,0.1511501,0.2095401,-1.618873e-17
155.0,-47.81302,130.5448,4.118946e-16,0.158736,0.2190095,-1.523055e-17
156.0,-48.94019,130.4123,4.235941e-16,0.1659849,0.2284272,-1.430797e-17
157.0,-50.16534,130.3333,4.359862e-16,0.1732035,0.2375641,-1.327016e-17
158.0,-51.72421,130.3839,4.494153e-16,0.1807159,0.2463912,-1.240453e-17
159.0,-52.91653,130.414,4.61527e-16,0.1881865,0.2549729,-1.14305e-17
160.0,-54.39801,130.5555,4.728864e-16,0.195693,0.263085,-1.113824e-17
161.0,-56.21874,130.8233,4.831691e-16,0.2031765,0.2707469,-1.138619e-17
162.0,-58.37732,131.1658,4.923777e-16,0.2104872,0.2780852,-1.172279e-17
163.0,-61.8179,131.2283,5.027237e-16,0.2179353,0.2858823,-1.23476e-17
164.0,-64.70258,131.2635,5.115406e-16,0.2248597,0.2933026,-1.263464e-17
165.0,-67.52483,131.6496,5.209738e-16,0.2312936,0.3008743,-1.301206e-17
166.0,-69.16981,132.211,5.303884e-16,0.2376107,0.3090783,-1.308372e-17
167.0,-71.19747,133.112,5.414672e-16,0.243353,0.3177304,-1.358536e-17
168.0,-73.06493,133.9314,5.529542e-16,0.248908,0.3270112,-1.409517e-17
169.0,-74.85851,134.5235,5.634658e-16,0.254163,0.3361895,-1.420538e-17
170.0,-76.78695,134.9714,5.742394e-16,0.259694,0.346003,-1.458218e-17
171.0,-78.84052,135.2006,5.847514e-16,0.2651234,0.3560102,-1.484206e-17
172.0,-81.0126,135.3418,5.949825e-16,0.2705124,0.3648223,-1.501039e-17
173.0,-82.80474,135.4297,6.039764e-16,0.2761541,0.3730385,-1.504916e-17
174.0,-84.92441,135.6438,6.130635e-16,0.2820433,0.3808985,-1.529138e-17
175.0,-86.47084,135.8528,6.217391e-16,0.2879387,0.3885373,-1.533923e-17
176.0,-88.51146,136.3816,6.308035e-16,0.2939469,0.3959391,-1.542201e-17
177.0,-89.89774,136.977,6.392762e-16,0.3000201,0.4033447,-1.542263e-17
178.0,-91.76249,137.9048,6.486505e-16,0.3062029,0.4105455,-1.575572e-17
179.0,-93.30294,138.9194,6.574495e-16,0.3126999,0.4174303,-1.592355e-17
180.0,-94.85441,139.9757,6.662474e-16,0.3196115,0.4241537,-1.613904e-17
181.0,-96.56955,141.094,6.752593e-16,0.32676,0.4304281,-1.637202e-17
182.0,-97.97627,142.0531,6.836844e-16,0.3340073,0.437204,-1.637236e-17
183.0,-99.32303,142.9424,6.920253e-16,0.3408023,0.4452588,-1.642497e-17
184.0,-100.6586,143.7347,7.003409e-16,0.3470322,0.4533989,-1.643898e-17
185.0,-102.024,144.4723,7.087592e-16,0.3527325,0.4622967,-1.645834e-17
186.0,-103.2393,145.1628,7.16773e-16,0.3581441,0.4718947,-1.632369e-17
187.0,-104.4879,145.8063,7.250064e-16,0.3638956,0.4817417,-1.631614e-17
188.0,-105.7115,146.4006,7.330206e-16,0.3698134,0.4915696,-1.634582e-17
189.0,-107.0674,147.0864,7.414139e-16,0.3758936,0.5006227,-1.646656e-17
190.0,-108.3078,147.773,7.494403e-16,0.3820305,0.5092709,-1.652197e-17
191.0,-109.6259,148.6434,7.577403e-16,0.3884909,0.517729,-1.664718e-17
192.0,-110.646,149.5165,7.654873e-16,0.3951225,0.5253633,-1.670811e-17
193.0,-111.7647,150.7052,7.736414e-16,0.4018135,0.532798,-1.687684e-17
194.0,-112.7307,151.922,7.815135e-16,0.4086252,0.5402107,-1.688214e-17
195.0,-113.2382,152.9933,7.885855e-16,0.4154878,0.5473891,-1.678199e-17
196.0,-114.0775,154.3365,7.963163e-16,0.422562,0.554179,-1.692673e-17
197.0,-114.781,155.4763,8.03562e-16,0.4296921,0.5605552,-1.689062e-17
198.0,-115.7119,156.6633,8.112051e-16,0.4369038,0.5668919,-1.703792e-17
199.0,-116.4622,157.695,8.183571e-16,0.4436313,0.5737957,-1.709275e-17
200.0,-117.3644,158.774,8.259727e-16,0.4494528,0.581349,-1.726559e-17
201.0,-118.1153,159.806,8.331872e-16,0.4541765,0.5894139,-1.725007e-17
202.0,-118.9288,160.806,8.406504e-16,0.4590016,0.5980263,-1.740116e-17
203.0,-119.4707,161.735,8.473078e-16,0.4639034,0.6068871,-1.738308e-17
204.0,-120.1063,162.6386,8.544314e-16,0.4685834,0.6158679,-1.746091e-17
205.0,-120.7274,163.3526,8.61298e-16,0.473192,0.6247404,-1.749125e-17
206.0,-121.1903,163.992,8.677646e-16,0.4778581,0.63288,-1.751263e-17
207.0,-121.8239,164.6521,8.744699e-16,0.482626,0.6403113,-1.749517e-17
208.0,-122.2845,165.2824,8.807961e-16,0.4877703,0.6469939,-1.739031e-17
209.0,-122.7016,165.9103,8.870468e-16,0.4931594,0.6533242,-1.735003e-17
210.0,-123.3459,166.721,8.937241e-16,0.4987603,0.6595,-1.738036e-17
211.0,-123.6152,167.539,8.998126e-16,0.5046431,0.6654875,-1.724962e-17
212.0,-124.2385,168.6202,9.065304e-16,0.5107261,0.6709877,-1.737809e-17
213.0,-124.9096,169.7081,9.131855e-16,0.517047,0.6760507,-1.742208e-17
214.0,-125.3691,170.8295,9.195336e-16,0.5235982,0.6809203,-1.746821e-17
215.0,-126.0485,172.0148,9.26252e-16,0.5304168,0.6858719,-1.757683e-17
216.0,-126.5173,173.1255,9.325691e-16,0.5365703,0.6918584,-1.757641e-17
217.0,-126.9921,174.1989,9.390783e-16,0.5417918,0.6982308,-1.772175e-17
218.0,-127.2924,175.2015,9.452197e-16,0.5461137,0.7055572,-1.777564e-17
219.0,-127.5468,176.0861,9.511854e-16,0.5508412,0.7134688,-1.785567e-17
220.0,-127.7439,176.7764,9.570558e-16,0.5557306,0.7218993,-1.786372e-17
221.0,-127.9336,177.2625,9.627361e-16,0.5606111,0.7306116,-1.799001e-17
222.0,-128.0306,177.6161,9.680981e-16,0.5654748,0.7388784,-1.806225e-17
223.0,-128.2903,177.7827,9.73614e-16,0.5703552,0.7464058,-1.818897e-17
224.0,-128.5265,177.9792,9.789191e-16,0.5755655,0.7531368,-1.828859e-17
225.0,-128.7273,178.1933,9.841242e-16,0.5810815,0.7591709,-1.832108e-17
226.0,-129.0332,178.5328,9.893956e-16,0.5868797,0.7648141,-1.840624e-17
227.0,-129.4439,179.0375,9.94853e-16,0.5929725,0.7703624,-1.852158e-17
228.0,-129.7404,179.6625,1.000146e-15,0.5992335,0.7757393,-1.857557e-17
229.0,-130.2087,180.4766,1.005622e-15,0.6056768,0.7805044,-1.867734e-17
230.0,-130.5076,181.3861,1.010765e-15,0.6125127,0.7847819,-1.869091e-17
231.0,-131.0195,182.3704,1.016166e-15,0.6197632,0.7887302,-1.879829e-17
232.0,-131.3838,183.3313,1.021244e-15,0.6269682,0.7928566,-1.884076e-17
233.0,-131.7114,184.2364,1.02633e-15,0.6336929,0.7984028,-1.890757e-17
234.0,-131.9332,185.1304,1.031225e-15,0.6391791,0.8040065,-1.896257e-17
235.0,-132.0674,185.8172,1.036024e-15,0.6439065,0.8109044,-1.902537e-17
236.0,-132.2005,186.5135,1.040564e-15,0.6488403,0.8183358,-1.910731e-17
237.0,-132.2293,186.833,1.044972e-15,0.6540713,0.8263911,-1.917713e-17
238.0,-132.328,186.9544,1.049204e-15,0.6591437,0.8346326,-1.930317e-17
239.0,-132.4306,186.9413,1.053276e-15,0.6640962,0.8421605,-1.937272e-17
240.0,-132.4669,186.7966,1.057044e-15,0.6689206,0.8489488,-1.939207e-17
241.0,-132.803,186.6195,1.061016e-15,0.6740843,0.8549215,-1.949402e-17
242.0,-133.0409,186.4959,1.064807e-15,0.6794151,0.8599216,-1.950238e-17
243.0,-133.2258,186.454,1.06848e-15,0.684919,0.8646338,-1.951737e-17
244.0,-133.5013,186.5979,1.072332e-15,0.690577,0.8691526,-1.962863e-17
245.0,-133.8512,186.9025,1.076228e-15,0.6962806,0.8733664,-1.97e-17
