Iter,fpx,fpy,fpz,fvx,fvy,fvz
254.0,-97763.85,80.48447,1.696615e-13,0.8697295,1.13126,-9.952485e-16
255.0,-97764.46,85.56355,1.696632e-13,0.8746423,1.128258,-9.938226e-16
256.0,-97764.52,88.12129,1.696642e-13,0.8794433,1.124827,-9.972842e-16
257.0,-97765.37,90.84354,1.696658e-13,0.8836589,1.121123,-9.983177e-16
258.0,-97765.31,95.7812,1.69667e-13,0.8870922,1.117578,-1.002454e-15
259.0,-97765.56,97.6088,1.696681e-13,0.8902042,1.113827,-1.00538e-15
260.0,-97765.95,102.4427,1.696696e-13,0.8927807,1.110324,-1.00703e-15
261.0,-97765.66,105.0089,1.696705e-13,0.8951437,1.106949,-1.008727e-15
262.0,-97765.54,109.6686,1.696717e-13,0.8970847,1.103704,-1.009337e-15
263.0,-97765.16,112.9635,1.696725e-13,0.898843,1.100495,-1.009466e-15
264.0,-97764.82,117.2306,1.696735e-13,0.9001654,1.097339,-1.008407e-15
265.0,-97765.35,121.5571,1.696749e-13,0.9011277,1.094068,-1.005885e-15
266.0,-97764.17,125.998,1.696752e-13,0.9018177,1.090847,-1.003386e-15
267.0,-97764.86,131.5965,1.696767e-13,0.9021549,1.08744,-9.982329e-16
268.0,-97764.51,136.3714,1.696773e-13,0.9022042,1.083813,-9.889593e-16
269.0,-97765.13,142.495,1.696786e-13,0.9018927,1.079909,-9.836001e-16
270.0,-97765.43,148.3444,1.696796e-13,0.9012479,1.07585,-9.830332e-16
271.0,-97765.76,154.6681,1.696805e-13,0.9001785,1.071677,-9.818639e-16
272.0,-97766.54,161.7661,1.696817e-13,0.8988169,1.067232,-9.801381e-16
273.0,-97766.66,167.8309,1.696824e-13,0.8972391,1.062506,-9.780243e-16
274.0,-97767.77,175.522,1.69684e-13,0.8953023,1.057634,-9.765929e-16
275.0,-97768.09,181.14,1.696849e-13,0.8930214,1.052467,-9.739883e-16
276.0,-97768.29,189.1126,1.69686e-13,0.8904633,1.047027,-9.719254e-16
277.0,-97769.26,193.7589,1.69687e-13,0.8877054,1.041053,-9.731239e-16
278.0,-97768.42,201.6163,1.696876e-13,0.8845213,1.035138,-9.751165e-16
279.0,-97770.19,205.2465,1.69689e-13,0.8813123,1.028846,-9.852648e-16
280.0,-97769.31,212.0949,1.696895e-13,0.8776967,1.022712,-9.938841e-16
281.0,-97769.77,215.9882,1.6969e-13,0.8740938,1.016441,-1.004378e-15
282.0,-97769.91,221.463,1.69691e-13,0.8701727,1.010363,-1.013066e-15
283.0,-97768.65,225.7214,1.696904e-13,0.8663469,1.004347,-1.018179e-15
284.0,-97770.22,229.9779,1.69692e-13,0.8623332,0.9986819,-1.022881e-15
285.0,-97769.14,233.3267,1.696912e-13,0.8585095,0.9934169,-1.02725e-15
286.0,-97770.48,236.6526,1.696922e-13,0.8546178,0.9885209,-1.030149e-15
287.0,-97769.93,239.1951,1.696914e-13,0.8509848,0.9838856,-1.033057e-15
288.0,-97770.45,241.8021,1.696915e-13,0.8474615,0.9795615,-1.034792e-15
289.0,-97771.92,243.9483,1.696922e-13,0.8440653,0.9754843,-1.036672e-15
290.0,-97771.69,245.1131,1.696911e-13,0.8408888,0.9717299,-1.037562e-15
291.0,-97773.25,247.2872,1.696921e-13,0.8377766,0.9682607,-1.03782e-15
292.0,-97773.39,246.4894,1.696907e-13,0.8348287,0.9649858,-1.036781e-15
293.0,-97774.52,247.872,1.696912e-13,0.831931,0.9619971,-1.03456e-15
294.0,-97776.23,246.5411,1.696912e-13,0.8290362,0.9591743,-1.033433e-15
295.0,-97776.3,246.8199,1.696906e-13,0.8263046,0.9567122,-1.033542e-15
296.0,-97778.46,245.728,1.696913e-13,0.8233716,0.9544713,-1.033924e-15
297.0,-97778.31,244.2807,1.696901e-13,0.8206692,0.952551,-1.036354e-15
298.0,-97780.82,243.2565,1.696913e-13,0.8177674,0.9509211,-1.038838e-15
299.0,-97780.88,241.5581,1.696904e-13,0.8151119,0.9495012,-1.041968e-15
300.0,-97782.58,240.1275,1.696909e-13,0.8122378,0.9482887,-1.042564e-15
301.0,-97783.36,238.4448,1.696908e-13,0.8095777,0.9472082,-1.044212e-15
302.0,-97784.22,236.5382,1.696906e-13,0.8068686,0.9462766,-1.045019e-15
303.0,-97785.9,235.0759,1.696914e-13,0.8043217,0.9453417,-1.046556e-15
304.0,-97786.24,232.9957,1.696907e-13,0.8017756,0.9445054,-1.048625e-15
305.0,-97787.99,231.5282,1.696917e-13,0.7994644,0.9436151,-1.047981e-15
306.0,-97788.57,229.6741,1.696914e-13,0.7971493,0.9427748,-1.046687e-15
307.0,-97789.67,228.1256,1.696917e-13,0.7950364,0.9419207,-1.04601e-15
308.0,-97791.0,226.7676,1.696923e-13,0.7928892,0.9410433,-1.045013e-15
309.0,-97791.26,225.0012,1.69692e-13,0.7909693,0.9402088,-1.041059e-15
310.0,-97793.28,223.8202,1.696931e-13,0.7888623,0.9393355,-1.038449e-15
311.0,-97793.22,221.9921,1.696925e-13,0.7870026,0.9385258,-1.038277e-15
312.0,-97795.05,221.1697,1.696937e-13,0.7849108,0.9378404,-1.038092e-15
313.0,-97795.38,219.4303,1.696935e-13,0.7829945,0.9372148,-1.039491e-15
314.0,-97796.37,218.9524,1.69694e-13,0.7809014,0.9368112,-1.040889e-15
315.0,-97797.4,217.572,1.696945e-13,0.778984,0.9364432,-1.043472e-15
316.0,-97797.59,217.2605,1.696945e-13,0.7768657,0.9363033,-1.045822e-15
317.0,-97798.78,216.6819,1.696954e-13,0.77498,0.9361531,-1.048494e-15
318.0,-97798.48,216.5983,1.696951e-13,0.772841,0.9362108,-1.050658e-15
319.0,-97799.46,216.4428,1.69696e-13,0.7710291,0.9361734,-1.052212e-15
320.0,-97799.39,216.8853,1.696959e-13,0.7689174,0.9363096,-1.053654e-15
321.0,-97799.42,216.9975,1.696962e-13,0.7672089,0.9363652,-1.054541e-15
322.0,-97799.57,218.234,1.696965e-13,0.7651417,0.9365491,-1.054312e-15
323.0,-97798.73,218.4558,1.696962e-13,0.7635306,0.9366499,-1.054362e-15
324.0,-97799.19,220.1478,1.696968e-13,0.7615185,0.9368884,-1.054678e-15
