,fpx,fpy,fpz,fvx,fvy,fvz
335.0,581.6437,6763.338,9.065767e-05,0.4302794,0.1498585,9.238427e-08
336.0,570.786,6785.919,9.094899e-05,0.4298672,0.1496441,9.223681e-08
337.0,560.4247,6806.194,9.117549e-05,0.429456,0.1494558,9.215266e-08
338.0,551.3451,6821.417,9.132704e-05,0.4290744,0.1493184,9.214248e-08
339.0,543.9868,6831.627,9.138093e-05,0.4287604,0.1492604,9.221618e-08
340.0,538.9121,6836.07,9.13172e-05,0.4285493,0.1492971,9.238914e-08
341.0,536.8031,6833.6,9.112053e-05,0.4284871,0.1494465,9.267642e-08
342.0,538.5558,6821.859,9.078145e-05,0.4286209,0.1497323,9.309796e-08
343.0,545.014,6798.409,9.029715e-05,0.4289877,0.1501683,9.365333e-08
344.0,552.5374,6780.46,8.966538e-05,0.4294283,0.1505947,9.404101e-08
345.0,566.7425,6740.147,8.898633e-05,0.4301979,0.151173,9.470944e-08
346.0,578.7791,6717.07,8.820594e-05,0.4308366,0.1516569,9.494013e-08
347.0,593.2896,6691.24,8.743786e-05,0.4316528,0.1521215,9.535453e-08
348.0,607.1792,6671.593,8.668104e-05,0.432401,0.1525734,9.559413e-08
349.0,621.9841,6649.03,8.603227e-05,0.4331202,0.1529504,9.580562e-08
350.0,633.0563,6650.635,8.538716e-05,0.4338308,0.1533232,9.589277e-08
351.0,645.5466,6633.495,8.501046e-05,0.4344032,0.153474,9.588099e-08
352.0,655.7702,6624.51,8.479013e-05,0.4348729,0.1536696,9.581477e-08
353.0,660.4342,6642.196,8.463976e-05,0.4352517,0.1537144,9.564491e-08
354.0,667.2201,6635.024,8.477293e-05,0.435535,0.1536219,9.555333e-08
355.0,670.1567,6639.381,8.501845e-05,0.4356298,0.1535592,9.532466e-08
356.0,673.6223,6634.898,8.540063e-05,0.4357224,0.1534333,9.526244e-08
357.0,673.8643,6635.57,8.588875e-05,0.4356405,0.1532384,9.497127e-08
358.0,673.7958,6633.02,8.644853e-05,0.4355636,0.1530993,9.485335e-08
359.0,672.5885,6630.104,8.702914e-05,0.4354271,0.1529649,9.471983e-08
360.0,670.9441,6625.981,8.760652e-05,0.4352892,0.1528418,9.463141e-08
361.0,668.1479,6624.211,8.815607e-05,0.435122,0.1527074,9.451177e-08
362.0,664.3734,6625.316,8.86686e-05,0.4349454,0.1525746,9.440018e-08
363.0,659.5255,6630.206,8.913379e-05,0.4347551,0.1524441,9.428659e-08
364.0,654.8902,6631.794,8.957324e-05,0.4345704,0.152317,9.421169e-08
365.0,649.4736,6635.312,8.997146e-05,0.4343439,0.1521733,9.409484e-08
366.0,643.1435,6643.185,9.031798e-05,0.4341091,0.1520224,9.398208e-08
367.0,635.8452,6656.021,9.060115e-05,0.4338546,0.1518789,9.387562e-08
368.0,628.2872,6670.988,9.08199e-05,0.433597,0.1517565,9.381033e-08
369.0,620.7951,6687.396,9.096467e-05,0.4333554,0.1516664,9.378162e-08
370.0,614.7299,6699.238,9.10325e-05,0.4331626,0.151639,9.385064e-08
371.0,609.9849,6708.854,9.099849e-05,0.4330272,0.1516782,9.397142e-08
372.0,609.2931,6703.42,9.087922e-05,0.4330362,0.1518235,9.427032e-08
373.0,610.8179,6693.284,9.064333e-05,0.4331311,0.152043,9.45452e-08
374.0,615.6438,6675.362,9.030553e-05,0.4333979,0.1523509,9.49201e-08
375.0,623.322,6652.513,8.985239e-05,0.4338194,0.1527539,9.534069e-08
376.0,632.2037,6630.527,8.931462e-05,0.4342869,0.1531322,9.565833e-08
377.0,643.7083,6604.252,8.873586e-05,0.4349174,0.1535742,9.605131e-08
378.0,656.4555,6576.147,8.812838e-05,0.4355511,0.1540066,9.637509e-08
379.0,669.5724,6550.592,8.753785e-05,0.4361988,0.1543941,9.661368e-08
380.0,682.0048,6530.88,8.698612e-05,0.4368239,0.1547341,9.677338e-08
381.0,692.5334,6521.903,8.649693e-05,0.4373977,0.1550084,9.683464e-08
382.0,701.6872,6519.203,8.610424e-05,0.4379325,0.1552337,9.687363e-08
383.0,709.4153,6519.804,8.583267e-05,0.4383772,0.1553835,9.685734e-08
384.0,716.0436,6519.466,8.571694e-05,0.438717,0.1554401,9.678538e-08
385.0,721.316,6518.208,8.57628e-05,0.4389458,0.155422,9.666091e-08
386.0,724.8969,6517.656,8.595541e-05,0.4390693,0.1553496,9.650191e-08
387.0,727.1461,6515.892,8.627916e-05,0.4391082,0.1552397,9.634106e-08
388.0,727.5182,6516.25,8.669854e-05,0.4390588,0.1550908,9.615252e-08
389.0,726.6074,6517.347,8.718251e-05,0.4389656,0.1549399,9.599747e-08
390.0,724.967,6517.697,8.769353e-05,0.4388537,0.1548143,9.588933e-08
391.0,722.676,6517.995,8.819388e-05,0.4387179,0.1547035,9.580768e-08
392.0,719.2166,6521.313,8.866917e-05,0.4385534,0.1545669,9.569311e-08
393.0,714.9557,6526.799,8.911497e-05,0.4383817,0.1544391,9.559067e-08
394.0,710.1944,6534.017,8.95114e-05,0.4382124,0.1543397,9.552539e-08
395.0,704.9772,6543.645,8.984674e-05,0.4380518,0.1542609,9.547621e-08
396.0,699.5322,6555.126,9.011528e-05,0.4379053,0.1541986,9.544807e-08
397.0,694.0141,6568.014,9.031715e-05,0.4377729,0.1541495,9.543306e-08
398.0,688.933,6580.035,9.045635e-05,0.4376634,0.1541208,9.545009e-08
399.0,684.8606,6588.937,9.053218e-05,0.4375915,0.1541289,9.551449e-08
400.0,682.1501,6593.819,9.053802e-05,0.4375693,0.1541846,9.562698e-08
401.0,680.9758,6594.689,9.046881e-05,0.4376066,0.1542906,9.577957e-08
402.0,681.5454,6591.533,9.032191e-05,0.4377211,0.1544516,9.59756e-08
403.0,684.1592,6583.703,9.009699e-05,0.4379298,0.1546756,9.62219e-08
404.0,689.0281,6570.709,8.979617e-05,0.4382406,0.1549617,9.65132e-08
405.0,695.9631,6553.495,8.942707e-05,0.4386425,0.1552901,9.68188e-08
406.0,703.7271,6536.801,8.901003e-05,0.4390744,0.1555997,9.705463e-08
407.0,712.9586,6517.758,8.857724e-05,0.4395809,0.1559316,9.731284e-08
408.0,722.4685,6500.736,8.812992e-05,0.4400883,0.1562572,9.752339e-08
409.0,731.3588,6489.251,8.769974e-05,0.4405775,0.1565355,9.765508e-08
410.0,739.2687,6484.103,8.73094e-05,0.4410483,0.1567779,9.774225e-08
411.0,746.0778,6483.886,8.698094e-05,0.4414708,0.1569708,9.778851e-08
412.0,751.8816,6486.23,8.674443e-05,0.4418369,0.1571023,9.778908e-08
413.0,756.89,6487.945,8.662205e-05,0.4421265,0.1571743,9.775417e-08
414.0,760.8681,6489.515,8.661634e-05,0.4423355,0.1571922,9.768243e-08
415.0,763.7305,6490.994,8.672237e-05,0.442471,0.1571668,9.758635e-08
416.0,765.3748,6492.758,8.692655e-05,0.4425353,0.1571041,9.747183e-08
417.0,765.5899,6496.465,8.72065e-05,0.4425375,0.157013,9.73436e-08
418.0,764.792,6500.739,8.754079e-05,0.4425001,0.1569157,9.723479e-08
419.0,763.1498,6505.436,8.790365e-05,0.442431,0.1568207,9.714125e-08
420.0,760.8503,6510.496,8.827417e-05,0.4423424,0.1567297,9.706269e-08
421.0,758.1456,6515.487,8.863409e-05,0.4422463,0.1566495,9.700494e-08
422.0,755.2615,6520.07,8.896844e-05,0.4421517,0.1565851,9.696885e-08
423.0,752.3813,6524.06,8.926586e-05,0.4420661,0.1565387,9.695315e-08
424.0,749.6024,6527.612,8.951816e-05,0.441994,0.1565095,9.695388e-08
425.0,747.0916,6530.322,8.972227e-05,0.4419382,0.1564964,9.697169e-08
426.0,744.8824,6532.94,8.987062e-05,0.4419097,0.1565072,9.700967e-08
427.0,742.9799,6535.996,8.995772e-05,0.4419087,0.1565411,9.706502e-08
428.0,741.6394,6538.494,8.998585e-05,0.4419386,0.1565992,9.714301e-08
429.0,740.9736,6540.332,8.995515e-05,0.4420037,0.1566862,9.724155e-08
430.0,741.0465,6541.908,8.986364e-05,0.442114,0.1568087,9.736351e-08
431.0,742.0751,6542.657,8.971126e-05,0.4422799,0.1569711,9.751634e-08
432.0,744.3354,6541.332,8.95024e-05,0.4425053,0.1571709,9.76987e-08
433.0,747.757,6538.368,8.924223e-05,0.4427874,0.1573991,9.789218e-08
434.0,752.1739,6534.236,8.894238e-05,0.4431152,0.157642,9.808214e-08
435.0,757.2346,6530.028,8.861883e-05,0.4434711,0.1578832,9.825081e-08
436.0,762.4515,6527.309,8.828927e-05,0.4438325,0.1581073,9.838463e-08
437.0,767.6198,6526.679,8.796888e-05,0.4441973,0.1583196,9.849852e-08
438.0,772.2612,6529.629,8.766822e-05,0.4445442,0.1585092,9.857822e-08
439.0,776.5765,6533.958,8.74105e-05,0.4448699,0.1586707,9.863748e-08
440.0,780.3049,6539.462,8.721185e-05,0.4451511,0.1587894,9.865696e-08
441.0,783.377,6545.905,8.708506e-05,0.4453927,0.1588708,9.864838e-08
442.0,785.6815,6552.923,8.703346e-05,0.4455835,0.1589161,9.861657e-08
443.0,786.894,6561.808,8.705484e-05,0.4457181,0.1589237,9.855394e-08
444.0,787.1603,6571.801,8.714401e-05,0.4458066,0.1589059,9.848517e-08
445.0,786.7768,6581.238,8.729289e-05,0.4458537,0.1588725,9.84205e-08
446.0,785.7678,6590.551,8.748493e-05,0.4458708,0.1588302,9.835857e-08
447.0,784.2208,6599.72,8.770446e-05,0.4458647,0.1587835,9.830252e-08
448.0,782.2386,6608.903,8.793563e-05,0.4458455,0.1587392,9.825684e-08
449.0,779.9902,6617.777,8.816532e-05,0.4458197,0.1587021,9.822497e-08
450.0,777.7017,6625.766,8.838303e-05,0.4457951,0.1586766,9.821084e-08
451.0,775.5808,6632.327,8.858029e-05,0.4457782,0.1586659,9.821506e-08
452.0,773.9588,6636.194,8.875247e-05,0.4457765,0.1586728,9.824293e-08
453.0,772.9574,6637.207,8.88939e-05,0.4457936,0.158697,9.828872e-08
454.0,772.2397,6637.654,8.899669e-05,0.4458262,0.1587316,9.833397e-08
455.0,771.7243,6638.371,8.905953e-05,0.445876,0.1587773,9.838411e-08
456.0,771.383,6639.862,8.908115e-05,0.4459439,0.1588386,9.844267e-08
457.0,771.2973,6642.118,8.90607e-05,0.4460348,0.15892,9.851559e-08
458.0,771.5405,6645.148,8.899666e-05,0.4461532,0.1590241,9.860415e-08
459.0,772.1357,6649.133,8.888866e-05,0.4463021,0.1591498,9.870508e-08
460.0,773.2185,6653.335,8.874173e-05,0.4464814,0.1592933,9.881748e-08
461.0,774.7903,6657.62,8.856244e-05,0.4466886,0.1594492,9.893322e-08
462.0,776.8758,6661.466,8.836108e-05,0.4469176,0.1596109,9.904822e-08
463.0,779.1182,6666.473,8.814443e-05,0.4471599,0.159771,9.914704e-08
464.0,781.3337,6673.023,8.792393e-05,0.4474057,0.1599221,9.922948e-08
465.0,783.3625,6681.329,8.771116e-05,0.447646,0.1600591,9.929376e-08
466.0,785.1143,6691.198,8.751721e-05,0.4478733,0.1601792,9.934086e-08
467.0,786.5633,6702.082,8.735196e-05,0.4480813,0.16028,9.937228e-08
468.0,787.6234,6713.804,8.722284e-05,0.448264,0.1603586,9.938529e-08
469.0,788.1514,6726.677,8.713372e-05,0.4484183,0.1604148,9.937928e-08
470.0,788.0586,6740.879,8.70853e-05,0.4485438,0.1604512,9.935881e-08
471.0,787.3854,6755.978,8.707703e-05,0.4486417,0.1604711,9.933027e-08
472.0,786.2501,6771.278,8.710605e-05,0.4487157,0.160479,9.929976e-08
473.0,784.9094,6785.369,8.716905e-05,0.4487695,0.1604786,9.927462e-08
474.0,783.4741,6797.907,8.725834e-05,0.4488092,0.1604742,9.925466e-08
475.0,781.903,6809.537,8.736307e-05,0.4488398,0.1604697,9.923805e-08
476.0,780.2204,6820.562,8.747372e-05,0.4488667,0.1604686,9.92279e-08
477.0,778.4969,6831.03,8.758216e-05,0.4488948,0.1604738,9.922672e-08
478.0,776.8308,6840.802,8.768183e-05,0.4489283,0.1604875,9.923613e-08
479.0,775.3346,6849.616,8.776785e-05,0.4489704,0.1605108,9.925681e-08
480.0,774.1372,6856.998,8.783799e-05,0.4490224,0.1605431,9.928812e-08
481.0,773.2873,6862.862,8.78909e-05,0.449084,0.160583,9.932664e-08
482.0,772.7586,6867.524,8.792552e-05,0.4491545,0.1606292,9.93694e-08
483.0,772.5083,6871.433,8.794069e-05,0.4492345,0.1606829,9.941636e-08
484.0,772.4975,6875.011,8.793513e-05,0.4493248,0.1607454,9.946802e-08
485.0,772.6716,6878.771,8.790744e-05,0.4494263,0.1608175,9.95239e-08
486.0,772.9104,6883.547,8.785617e-05,0.4495391,0.1608981,9.958089e-08
487.0,773.1598,6889.676,8.778247e-05,0.4496627,0.1609853,9.963855e-08
488.0,773.277,6897.969,8.768734e-05,0.4497961,0.1610774,9.96928e-08
489.0,773.2851,6908.119,8.757576e-05,0.4499372,0.1611718,9.974587e-08
490.0,773.1781,6919.924,8.74533e-05,0.4500831,0.1612654,9.97952e-08
491.0,772.9642,6933.001,8.732653e-05,0.4502299,0.1613549,9.98393e-08
492.0,772.6274,6947.086,8.72018e-05,0.4503735,0.1614374,9.987619e-08
493.0,772.182,6961.719,8.708544e-05,0.4505101,0.1615111,9.990596e-08
494.0,771.595,6976.756,8.698203e-05,0.4506363,0.1615749,9.99273e-08
495.0,770.8205,6992.213,8.689426e-05,0.4507505,0.1616292,9.994062e-08
496.0,769.7717,7008.389,8.682291e-05,0.4508513,0.161674,9.994527e-08
497.0,768.3805,7025.541,8.676807e-05,0.4509388,0.16171,9.994211e-08
498.0,766.668,7043.473,8.672961e-05,0.4510144,0.1617389,9.993505e-08
499.0,764.7069,7061.756,8.670674e-05,0.4510798,0.1617628,9.992732e-08
500.0,762.6332,7079.65,8.669842e-05,0.4511372,0.1617834,9.992243e-08
501.0,760.5319,7096.781,8.6702e-05,0.4511893,0.1618026,9.992068e-08
502.0,758.5263,7112.571,8.671523e-05,0.4512384,0.1618217,9.992415e-08
503.0,756.6318,7127.139,8.673391e-05,0.451287,0.1618425,9.993127e-08
504.0,754.8908,7140.442,8.675453e-05,0.4513371,0.1618663,9.994335e-08
505.0,753.2605,7152.956,8.677273e-05,0.4513907,0.1618938,9.995843e-08
506.0,751.7735,7164.65,8.67863e-05,0.4514486,0.1619252,9.997804e-08
507.0,750.468,7175.428,8.679414e-05,0.4515114,0.1619601,1.000018e-07
508.0,749.3375,7185.427,8.679515e-05,0.4515789,0.1619984,1.000283e-07
509.0,748.3807,7194.72,8.678907e-05,0.4516506,0.1620397,1.000572e-07
510.0,747.571,7203.521,8.677559e-05,0.451726,0.1620839,1.000873e-07
511.0,746.8441,7212.263,8.675391e-05,0.4518048,0.1621309,1.001176e-07
512.0,746.1909,7221.021,8.672434e-05,0.4518863,0.16218,1.001489e-07
513.0,745.1134,7232.671,8.667809e-05,0.451964,0.1622261,1.00168e-07
514.0,744.5067,7242.028,8.663396e-05,0.4520495,0.1622786,1.002063e-07
515.0,743.5251,7254.24,8.657698e-05,0.452141,0.1623354,1.002289e-07
516.0,743.034,7263.37,8.652526e-05,0.4522214,0.1623831,1.002657e-07
517.0,742.4488,7273.668,8.647235e-05,0.4523143,0.1624348,1.002901e-07
518.0,741.2412,7287.492,8.640817e-05,0.4523947,0.1624819,1.002993e-07
519.0,739.5822,7304.159,8.633936e-05,0.4524736,0.1625256,1.003071e-07
520.0,737.8557,7321.161,8.627276e-05,0.4525503,0.1625691,1.003228e-07
521.0,736.2625,7337.132,8.621313e-05,0.4526232,0.1626086,1.003407e-07
522.0,734.6104,7353.137,8.61587e-05,0.4526918,0.1626433,1.00351e-07
523.0,732.915,7368.981,8.611067e-05,0.4527546,0.1626743,1.003589e-07
524.0,728.8939,7398.949,8.603004e-05,0.4528219,0.1627084,1.003109e-07
525.0,729.419,7400.023,8.60343e-05,0.4528665,0.1627283,1.004219e-07
526.0,726.2731,7423.786,8.598169e-05,0.4529254,0.1627561,1.003446e-07
527.0,726.0972,7428.374,8.598558e-05,0.452968,0.1627756,1.004178e-07
528.0,721.45,7460.578,8.591481e-05,0.4530167,0.1628048,1.00321e-07
529.0,721.5346,7463.335,8.592704e-05,0.4530655,0.1628275,1.004372e-07
530.0,718.0498,7487.814,8.587742e-05,0.4531082,0.1628535,1.003633e-07
531.0,717.6362,7493.579,8.588079e-05,0.4531645,0.1628789,1.004435e-07
532.0,714.9904,7512.654,8.584322e-05,0.4532063,0.1629063,1.004027e-07
533.0,713.988,7522.067,8.583273e-05,0.4532654,0.1629343,1.004523e-07
534.0,711.8989,7537.792,8.58004e-05,0.4533117,0.1629617,1.004392e-07
535.0,710.3938,7550.303,8.577573e-05,0.4533685,0.1629905,1.004658e-07
536.0,708.7444,7563.667,8.574525e-05,0.4534224,0.1630215,1.004765e-07
537.0,707.3652,7575.556,8.571643e-05,0.4534779,0.1630522,1.004974e-07
538.0,706.0618,7587.07,8.568656e-05,0.4535338,0.1630826,1.005139e-07
539.0,704.7945,7598.463,8.565511e-05,0.4535896,0.1631131,1.005297e-07
540.0,703.5003,7610.1,8.562153e-05,0.4536447,0.1631434,1.005437e-07
541.0,702.1608,7622.091,8.558586e-05,0.4536994,0.1631736,1.005569e-07
542.0,700.7593,7634.512,8.554813e-05,0.4537531,0.1632035,1.005693e-07
543.0,699.3505,7647.014,8.550975e-05,0.453806,0.1632329,1.005823e-07
544.0,697.8736,7659.936,8.547004e-05,0.4538576,0.1632616,1.005932e-07
545.0,696.4082,7672.767,8.543086e-05,0.4539079,0.1632894,1.00605e-07
546.0,694.8485,7686.129,8.539073e-05,0.4539569,0.1633164,1.006137e-07
547.0,693.3194,7699.23,8.535215e-05,0.4540043,0.1633425,1.006244e-07
548.0,691.6571,7713.058,8.531253e-05,0.4540503,0.1633677,1.006305e-07
549.0,690.07,7726.316,8.527565e-05,0.4540949,0.1633919,1.006407e-07
550.0,688.2513,7740.871,8.523633e-05,0.4541379,0.1634152,1.00643e-07
551.0,686.6422,7754.033,8.5202e-05,0.4541803,0.1634381,1.006552e-07
552.0,684.5686,7769.912,8.516102e-05,0.4542212,0.1634606,1.006513e-07
553.0,682.0052,7788.72,8.511258e-05,0.4542615,0.1634827,1.006459e-07
554.0,681.4146,7795.338,8.509876e-05,0.4543033,0.1635037,1.00698e-07
555.0,679.95,7807.129,8.507077e-05,0.454341,0.1635256,1.006862e-07
556.0,678.2023,7820.642,8.503879e-05,0.45438,0.1635462,1.006865e-07
557.0,676.8971,7831.345,8.501466e-05,0.4544192,0.1635669,1.007036e-07
558.0,673.8468,7852.722,8.496032e-05,0.4544567,0.1635884,1.006702e-07
559.0,671.97,7866.976,8.492543e-05,0.454498,0.1636106,1.007034e-07
560.0,671.4048,7873.083,8.491243e-05,0.4545381,0.1636319,1.007419e-07
561.0,670.3318,7882.275,8.489054e-05,0.4545763,0.1636524,1.007396e-07
562.0,669.2507,7891.511,8.486858e-05,0.4546155,0.1636725,1.007479e-07
563.0,666.962,7908.127,8.482543e-05,0.4546527,0.1636925,1.00728e-07
564.0,665.3379,7920.762,8.479296e-05,0.4546934,0.1637153,1.007509e-07
565.0,664.5699,7928.109,8.477399e-05,0.4547318,0.1637379,1.007798e-07
566.0,663.0755,7939.93,8.474223e-05,0.4547694,0.1637565,1.007721e-07
567.0,661.564,7951.843,8.471032e-05,0.4548086,0.1637771,1.007793e-07
568.0,660.5065,7960.983,8.468516e-05,0.4548454,0.1637998,1.007988e-07
569.0,659.2621,7971.299,8.46566e-05,0.4548825,0.1638192,1.008032e-07
570.0,657.7588,7983.164,8.462392e-05,0.45492,0.1638382,1.008047e-07
571.0,656.7122,7992.204,8.45986e-05,0.4549555,0.1638592,1.008232e-07
572.0,655.5154,8002.18,8.457079e-05,0.454991,0.1638782,1.008279e-07
573.0,653.9845,8014.148,8.453772e-05,0.4550265,0.1638966,1.008272e-07
574.0,653.267,8021.097,8.451841e-05,0.4550604,0.1639164,1.008532e-07
575.0,651.7912,8032.69,8.44864e-05,0.4550944,0.1639342,1.008436e-07
576.0,650.3074,8044.264,8.445467e-05,0.455128,0.1639524,1.008495e-07
577.0,649.2686,8053.101,8.443048e-05,0.4551608,0.1639714,1.008666e-07
578.0,648.0738,8062.852,8.4404e-05,0.4551935,0.163989,1.008699e-07
579.0,647.0422,8071.554,8.438064e-05,0.4552258,0.1640063,1.008801e-07
580.0,645.8549,8081.169,8.43549e-05,0.4552573,0.1640237,1.008832e-07
581.0,644.761,8090.19,8.433093e-05,0.4552891,0.164041,1.008918e-07
582.0,643.2552,8101.701,8.430005e-05,0.4553203,0.1640582,1.008887e-07
583.0,642.4761,8108.737,8.428157e-05,0.4553516,0.1640754,1.009115e-07
584.0,641.6032,8116.309,8.426164e-05,0.4553826,0.1640919,1.009164e-07
585.0,640.3119,8126.409,8.423472e-05,0.4554127,0.1641083,1.009132e-07
586.0,639.2389,8135.172,8.421151e-05,0.4554434,0.164125,1.009244e-07
587.0,638.2956,8143.116,8.419037e-05,0.4554737,0.1641417,1.00934e-07
588.0,637.4145,8150.661,8.417027e-05,0.4555039,0.164158,1.009421e-07
589.0,636.5366,8158.169,8.415021e-05,0.4555338,0.1641741,1.009489e-07
590.0,635.6665,8165.617,8.41302e-05,0.4555635,0.1641904,1.009559e-07
591.0,634.8186,8172.922,8.411045e-05,0.4555931,0.1642065,1.009633e-07
592.0,633.9947,8180.07,8.409099e-05,0.4556225,0.1642226,1.009707e-07
593.0,633.194,8187.068,8.407182e-05,0.4556517,0.1642386,1.009781e-07
594.0,632.4226,8193.878,8.405305e-05,0.4556807,0.1642544,1.009856e-07
595.0,631.687,8200.459,8.40348e-05,0.4557095,0.1642701,1.009933e-07
596.0,630.9872,8206.811,8.40171e-05,0.4557381,0.1642857,1.01001e-07
597.0,630.3188,8212.96,8.39999e-05,0.4557665,0.1643012,1.010086e-07
598.0,629.6779,8218.928,8.398315e-05,0.4557946,0.1643166,1.01016e-07
599.0,629.0624,8224.729,8.396682e-05,0.4558225,0.1643318,1.010235e-07
600.0,628.4706,8230.37,8.395091e-05,0.4558501,0.164347,1.010308e-07
601.0,627.9023,8235.853,8.393543e-05,0.4558775,0.1643619,1.010381e-07
602.0,627.3592,8241.167,8.392041e-05,0.4559046,0.1643768,1.010454e-07
603.0,626.8437,8246.296,8.39059e-05,0.4559316,0.1643915,1.010528e-07
604.0,626.3568,8251.234,8.389193e-05,0.4559584,0.1644062,1.010602e-07
605.0,625.8985,8255.981,8.387849e-05,0.4559849,0.1644207,1.010676e-07
606.0,625.4682,8260.541,8.386559e-05,0.4560113,0.1644351,1.010749e-07
607.0,625.0661,8264.912,8.385321e-05,0.4560375,0.1644494,1.010823e-07
608.0,624.6925,8269.094,8.384136e-05,0.4560636,0.1644636,1.010897e-07
609.0,624.3482,8273.082,8.383005e-05,0.4560895,0.1644777,1.010972e-07
610.0,624.0334,8276.875,8.381927e-05,0.4561153,0.1644918,1.011046e-07
611.0,623.7486,8280.471,8.380902e-05,0.4561409,0.1645058,1.011122e-07
612.0,623.4941,8283.87,8.37993e-05,0.4561664,0.1645197,1.011197e-07
613.0,623.2692,8287.075,8.379009e-05,0.4561918,0.1645335,1.011273e-07
614.0,623.0764,8290.073,8.378144e-05,0.456217,0.1645473,1.01135e-07
615.0,622.9147,8292.87,8.37733e-05,0.4562422,0.164561,1.011427e-07
616.0,622.784,8295.467,8.37657e-05,0.4562672,0.1645746,1.011505e-07
617.0,622.6845,8297.864,8.375861e-05,0.4562921,0.1645881,1.011583e-07
618.0,622.6162,8300.061,8.375204e-05,0.4563168,0.1646016,1.011661e-07
619.0,622.579,8302.059,8.374599e-05,0.4563415,0.1646151,1.01174e-07
620.0,622.5729,8303.858,8.374045e-05,0.456366,0.1646284,1.011819e-07
621.0,622.5976,8305.46,8.373543e-05,0.4563904,0.1646417,1.011898e-07
622.0,622.6529,8306.868,8.373092e-05,0.4564146,0.1646549,1.011978e-07
623.0,622.7385,8308.081,8.372692e-05,0.4564388,0.1646681,1.012058e-07
624.0,622.8544,8309.101,8.372343e-05,0.4564628,0.1646812,1.012138e-07
625.0,623.0002,8309.929,8.372044e-05,0.4564866,0.1646942,1.012218e-07
626.0,623.1759,8310.567,8.371797e-05,0.4565104,0.1647072,1.012299e-07
627.0,623.3813,8311.015,8.371601e-05,0.456534,0.1647201,1.01238e-07
628.0,623.6162,8311.274,8.371455e-05,0.4565576,0.1647329,1.012461e-07
629.0,623.8803,8311.346,8.371361e-05,0.456581,0.1647457,1.012543e-07
630.0,624.1738,8311.231,8.371315e-05,0.4566043,0.1647584,1.012625e-07
631.0,624.4923,8310.964,8.371308e-05,0.4566278,0.1647713,1.012707e-07
632.0,624.8447,8310.472,8.371351e-05,0.4566507,0.1647841,1.012791e-07
633.0,625.2267,8309.808,8.371447e-05,0.4566741,0.1647965,1.012874e-07
634.0,625.6452,8308.895,8.371606e-05,0.456697,0.164809,1.012959e-07
635.0,626.1191,8307.642,8.37186e-05,0.4567197,0.1648213,1.013049e-07
636.0,626.5588,8306.594,8.372063e-05,0.4567427,0.1648339,1.013119e-07
637.0,627.0028,8305.515,8.372263e-05,0.4567655,0.1648467,1.013199e-07
638.0,627.5951,8303.524,8.372711e-05,0.4567881,0.1648589,1.01331e-07
639.0,628.1701,8301.625,8.373143e-05,0.4568108,0.164871,1.013385e-07
640.0,628.692,8300.046,8.373481e-05,0.4568332,0.1648834,1.013453e-07
641.0,629.3007,8297.94,8.373963e-05,0.4568558,0.1648957,1.013552e-07
642.0,629.931,8295.684,8.374483e-05,0.4568781,0.1649079,1.013637e-07
643.0,630.6088,8293.143,8.375083e-05,0.4569005,0.1649201,1.013728e-07
644.0,631.2689,8290.694,8.375657e-05,0.4569228,0.1649323,1.013805e-07
645.0,632.0303,8287.63,8.376396e-05,0.456945,0.1649444,1.01391e-07
646.0,632.8085,8284.445,8.377173e-05,0.456967,0.1649563,1.013995e-07
647.0,633.4901,8281.852,8.377787e-05,0.4569891,0.1649685,1.014056e-07
648.0,634.3316,8278.281,8.37866e-05,0.4570111,0.1649805,1.014174e-07
649.0,635.2093,8274.472,8.379606e-05,0.4570329,0.1649922,1.014265e-07
650.0,635.9246,8271.661,8.380276e-05,0.4570549,0.1650044,1.014312e-07
651.0,636.893,8267.295,8.381365e-05,0.4570766,0.1650163,1.014452e-07
652.0,637.8537,8262.961,8.382455e-05,0.4570982,0.1650278,1.014535e-07
653.0,638.6233,8259.802,8.38322e-05,0.4571199,0.1650399,1.014577e-07
654.0,639.6514,8255.057,8.384411e-05,0.4571414,0.1650517,1.014719e-07
655.0,640.6874,8250.248,8.38563e-05,0.4571629,0.1650631,1.014806e-07
656.0,641.5106,8246.748,8.386486e-05,0.4571844,0.1650751,1.014844e-07
657.0,642.6293,8241.432,8.387832e-05,0.4572057,0.1650868,1.014995e-07
658.0,643.7629,8236.009,8.389219e-05,0.457227,0.1650981,1.015085e-07
659.0,644.6138,8232.328,8.390124e-05,0.4572484,0.16511,1.015109e-07
660.0,645.8444,8226.309,8.391664e-05,0.4572694,0.1651216,1.015279e-07
661.0,646.9989,8220.747,8.39309e-05,0.4572906,0.1651328,1.01535e-07
662.0,647.9063,8216.71,8.394087e-05,0.4573119,0.1651448,1.015383e-07
663.0,649.2269,8210.126,8.395778e-05,0.4573328,0.1651562,1.015561e-07
664.0,650.4404,8204.193,8.397303e-05,0.4573538,0.1651673,1.015626e-07
665.0,651.4372,8199.596,8.39845e-05,0.457375,0.1651792,1.015668e-07
666.0,652.7782,8192.879,8.400174e-05,0.4573957,0.1651906,1.015831e-07
667.0,654.0497,8186.582,8.401795e-05,0.4574167,0.1652017,1.015905e-07
668.0,655.1316,8181.454,8.403085e-05,0.4574377,0.1652134,1.015954e-07
669.0,656.5253,8174.403,8.404899e-05,0.4574583,0.1652247,1.016111e-07
