,fpx,fpy,fpz,fvx,fvy,fvz
722.0,186.9725,1923.096,2.13231e-05,0.1692705,0.06062757,3.679727e-08
723.0,187.4416,1920.544,2.13299e-05,0.1692767,0.06063101,3.680216e-08
724.0,187.8838,1918.155,2.133625e-05,0.1692829,0.06063445,3.680464e-08
725.0,188.3002,1915.924,2.134218e-05,0.169289,0.06063784,3.680704e-08
726.0,188.7652,1913.394,2.134892e-05,0.1692952,0.06064125,3.681178e-08
727.0,189.2085,1910.997,2.13553e-05,0.1693013,0.06064466,3.681441e-08
728.0,189.6249,1908.762,2.136124e-05,0.1693074,0.06064801,3.681676e-08
729.0,190.0866,1906.25,2.136794e-05,0.1693135,0.06065139,3.682137e-08
730.0,190.5301,1903.848,2.137434e-05,0.1693195,0.06065477,3.682408e-08
731.0,190.9459,1901.615,2.138027e-05,0.1693256,0.0606581,3.682639e-08
732.0,191.4042,1899.121,2.138692e-05,0.1693316,0.06066145,3.683089e-08
733.0,191.8468,1896.722,2.139332e-05,0.1693376,0.0606648,3.683365e-08
734.0,192.2617,1894.491,2.139925e-05,0.1693436,0.06066809,3.683594e-08
735.0,192.7164,1892.016,2.140585e-05,0.1693496,0.06067141,3.684033e-08
736.0,193.1573,1889.624,2.141223e-05,0.1693556,0.06067474,3.684313e-08
737.0,193.5927,1887.265,2.141852e-05,0.1693615,0.06067802,3.684611e-08
738.0,194.0148,1884.987,2.142459e-05,0.1693674,0.06068132,3.684884e-08
739.0,194.4496,1882.631,2.143088e-05,0.1693733,0.06068458,3.685236e-08
740.0,194.8863,1880.261,2.14372e-05,0.1693792,0.06068784,3.685555e-08
741.0,195.3172,1877.927,2.144343e-05,0.1693851,0.06069108,3.68585e-08
742.0,195.7473,1875.594,2.144965e-05,0.1693909,0.06069433,3.686158e-08
743.0,196.177,1873.265,2.145587e-05,0.1693968,0.06069755,3.686467e-08
744.0,196.6058,1870.94,2.146208e-05,0.1694026,0.06070078,3.686773e-08
745.0,197.0338,1868.619,2.146828e-05,0.1694084,0.06070398,3.687079e-08
746.0,197.4592,1866.312,2.147443e-05,0.1694141,0.06070719,3.687378e-08
747.0,197.8856,1863.998,2.148062e-05,0.1694199,0.06071036,3.687687e-08
748.0,198.308,1861.708,2.148673e-05,0.1694256,0.06071355,3.68798e-08
749.0,198.7328,1859.402,2.14929e-05,0.1694314,0.06071671,3.688292e-08
750.0,199.1518,1857.13,2.149896e-05,0.1694371,0.06071987,3.688576e-08
751.0,199.575,1854.832,2.150511e-05,0.1694428,0.060723,3.688891e-08
752.0,199.9905,1852.579,2.151112e-05,0.1694484,0.06072615,3.689169e-08
753.0,200.4119,1850.291,2.151725e-05,0.1694541,0.06072926,3.689487e-08
754.0,200.8239,1848.057,2.152321e-05,0.1694597,0.06073238,3.689757e-08
755.0,201.2433,1845.779,2.152931e-05,0.1694653,0.06073547,3.690077e-08
756.0,201.6519,1843.565,2.153523e-05,0.1694708,0.06073857,3.69034e-08
757.0,202.0691,1841.297,2.154129e-05,0.1694764,0.06074163,3.690662e-08
758.0,202.4742,1839.102,2.154716e-05,0.1694819,0.06074471,3.690919e-08
759.0,202.8891,1836.846,2.15532e-05,0.1694875,0.06074775,3.691243e-08
760.0,203.2906,1834.672,2.155901e-05,0.169493,0.06075081,3.691494e-08
761.0,203.7031,1832.429,2.156501e-05,0.1694984,0.06075383,3.691819e-08
762.0,204.1012,1830.273,2.157077e-05,0.1695039,0.06075686,3.692064e-08
763.0,204.5111,1828.044,2.157674e-05,0.1695093,0.06075987,3.692389e-08
764.0,204.9057,1825.908,2.158245e-05,0.1695147,0.06076287,3.69263e-08
765.0,205.3128,1823.693,2.158837e-05,0.1695201,0.06076585,3.692955e-08
766.0,205.704,1821.576,2.159403e-05,0.1695255,0.06076884,3.693191e-08
767.0,206.1082,1819.378,2.159992e-05,0.1695309,0.0607718,3.693515e-08
768.0,206.4959,1817.279,2.160553e-05,0.1695362,0.06077476,3.693748e-08
769.0,206.897,1815.098,2.161137e-05,0.1695415,0.0607777,3.69407e-08
770.0,207.2814,1813.018,2.161693e-05,0.1695468,0.06078063,3.6943e-08
771.0,207.6793,1810.853,2.162273e-05,0.1695521,0.06078355,3.69462e-08
772.0,208.0603,1808.792,2.162825e-05,0.1695573,0.06078646,3.694846e-08
773.0,208.455,1806.646,2.1634e-05,0.1695626,0.06078935,3.695164e-08
774.0,208.8326,1804.603,2.163947e-05,0.1695678,0.06079224,3.695389e-08
775.0,209.2238,1802.475,2.164517e-05,0.169573,0.0607951,3.695704e-08
776.0,209.5981,1800.451,2.165059e-05,0.1695781,0.06079797,3.695926e-08
777.0,209.9859,1798.341,2.165625e-05,0.1695833,0.06080081,3.696238e-08
778.0,210.3569,1796.335,2.166163e-05,0.1695884,0.06080366,3.696458e-08
779.0,210.7411,1794.246,2.166723e-05,0.1695935,0.06080648,3.696767e-08
780.0,211.1087,1792.258,2.167256e-05,0.1695986,0.06080929,3.696986e-08
781.0,211.4894,1790.188,2.167811e-05,0.1696036,0.06081209,3.697292e-08
782.0,211.8537,1788.218,2.16834e-05,0.1696087,0.06081489,3.697509e-08
783.0,212.2308,1786.167,2.16889e-05,0.1696137,0.06081766,3.697811e-08
784.0,212.5918,1784.216,2.169413e-05,0.1696187,0.06082043,3.698027e-08
785.0,212.9654,1782.185,2.169958e-05,0.1696237,0.06082318,3.698326e-08
786.0,213.323,1780.252,2.170477e-05,0.1696287,0.06082593,3.69854e-08
787.0,213.693,1778.241,2.171016e-05,0.1696336,0.06082866,3.698836e-08
788.0,214.0473,1776.326,2.17153e-05,0.1696385,0.06083139,3.699048e-08
789.0,214.4137,1774.334,2.172065e-05,0.1696434,0.06083409,3.699341e-08
790.0,214.7647,1772.438,2.172574e-05,0.1696483,0.0608368,3.699551e-08
791.0,215.1275,1770.466,2.173103e-05,0.1696531,0.06083948,3.699841e-08
792.0,215.4752,1768.588,2.173607e-05,0.169658,0.06084216,3.70005e-08
793.0,215.8343,1766.637,2.17413e-05,0.1696627,0.06084481,3.700336e-08
794.0,216.1787,1764.776,2.17463e-05,0.1696676,0.06084747,3.700544e-08
795.0,216.534,1762.846,2.175148e-05,0.1696723,0.06085011,3.700826e-08
796.0,216.8751,1761.004,2.175642e-05,0.1696771,0.06085274,3.701033e-08
797.0,217.2266,1759.095,2.176154e-05,0.1696818,0.06085535,3.701311e-08
798.0,217.5643,1757.272,2.176644e-05,0.1696865,0.06085796,3.701517e-08
799.0,217.9121,1755.383,2.177151e-05,0.1696912,0.06086055,3.701792e-08
800.0,218.2464,1753.579,2.177635e-05,0.1696959,0.06086313,3.701996e-08
801.0,218.5905,1751.71,2.178136e-05,0.1697005,0.0608657,3.702267e-08
802.0,218.9215,1749.923,2.178616e-05,0.1697052,0.06086826,3.70247e-08
803.0,219.2619,1748.076,2.179112e-05,0.1697097,0.06087081,3.702738e-08
804.0,219.5901,1746.305,2.179587e-05,0.1697143,0.06087335,3.702941e-08
805.0,219.9267,1744.479,2.180078e-05,0.1697189,0.06087588,3.703204e-08
806.0,220.252,1742.722,2.180549e-05,0.1697234,0.0608784,3.703407e-08
807.0,220.5847,1740.919,2.181033e-05,0.169728,0.0608809,3.703665e-08
808.0,220.9073,1739.177,2.181501e-05,0.1697325,0.06088339,3.703869e-08
809.0,221.2361,1737.395,2.181979e-05,0.1697369,0.06088587,3.704121e-08
810.0,221.5559,1735.668,2.182443e-05,0.1697414,0.06088834,3.704327e-08
811.0,221.8807,1733.909,2.182915e-05,0.1697458,0.0608908,3.704573e-08
812.0,222.1977,1732.196,2.183375e-05,0.1697503,0.06089325,3.704779e-08
813.0,222.5186,1730.459,2.183842e-05,0.1697547,0.06089568,3.705019e-08
814.0,222.833,1728.761,2.184297e-05,0.169759,0.06089811,3.705227e-08
815.0,223.15,1727.046,2.184758e-05,0.1697634,0.06090052,3.705462e-08
816.0,223.4616,1725.362,2.18521e-05,0.1697677,0.06090293,3.705671e-08
817.0,223.7748,1723.668,2.185665e-05,0.1697721,0.06090532,3.7059e-08
818.0,224.0837,1722.0,2.186113e-05,0.1697764,0.0609077,3.70611e-08
819.0,224.3932,1720.326,2.186563e-05,0.1697806,0.06091007,3.706334e-08
820.0,224.6992,1718.673,2.187007e-05,0.1697849,0.06091243,3.706544e-08
821.0,225.0052,1717.019,2.187451e-05,0.1697891,0.06091477,3.706763e-08
822.0,225.3081,1715.382,2.18789e-05,0.1697934,0.06091711,3.706973e-08
823.0,225.6107,1713.747,2.18833e-05,0.1697976,0.06091944,3.707189e-08
824.0,225.9106,1712.127,2.188765e-05,0.1698017,0.06092176,3.707397e-08
825.0,226.2098,1710.511,2.189199e-05,0.1698059,0.06092407,3.70761e-08
826.0,226.5067,1708.908,2.189629e-05,0.1698101,0.06092636,3.707818e-08
827.0,226.8026,1707.309,2.190058e-05,0.1698142,0.06092865,3.708028e-08
828.0,227.0964,1705.723,2.190484e-05,0.1698183,0.06093093,3.708233e-08
829.0,227.3891,1704.142,2.190909e-05,0.1698224,0.06093319,3.708441e-08
830.0,227.6799,1702.573,2.19133e-05,0.1698265,0.06093545,3.708645e-08
831.0,227.9694,1701.01,2.19175e-05,0.1698305,0.06093769,3.70885e-08
832.0,228.2571,1699.457,2.192167e-05,0.1698346,0.06093992,3.709052e-08
833.0,228.5435,1697.911,2.192582e-05,0.1698386,0.06094215,3.709255e-08
834.0,228.8282,1696.375,2.192995e-05,0.1698426,0.06094436,3.709456e-08
835.0,229.1115,1694.846,2.193405e-05,0.1698465,0.06094656,3.709656e-08
836.0,229.3931,1693.326,2.193813e-05,0.1698505,0.06094876,3.709855e-08
837.0,229.6734,1691.813,2.194219e-05,0.1698544,0.06095094,3.710053e-08
838.0,229.9521,1690.31,2.194623e-05,0.1698584,0.06095311,3.71025e-08
839.0,230.2294,1688.814,2.195025e-05,0.1698623,0.06095527,3.710446e-08
840.0,230.5051,1687.327,2.195424e-05,0.1698662,0.06095742,3.71064e-08
841.0,230.7794,1685.847,2.195821e-05,0.16987,0.06095956,3.710834e-08
842.0,231.0522,1684.376,2.196216e-05,0.1698739,0.06096169,3.711027e-08
843.0,231.3235,1682.913,2.196609e-05,0.1698777,0.06096381,3.711219e-08
844.0,231.5934,1681.458,2.197e-05,0.1698815,0.06096592,3.71141e-08
845.0,231.8619,1680.01,2.197388e-05,0.1698853,0.06096802,3.7116e-08
846.0,232.1288,1678.571,2.197775e-05,0.1698891,0.06097011,3.711788e-08
847.0,232.3944,1677.139,2.198159e-05,0.1698928,0.06097219,3.711976e-08
848.0,232.6585,1675.716,2.198542e-05,0.1698966,0.06097426,3.712163e-08
849.0,232.9212,1674.3,2.198922e-05,0.1699003,0.06097632,3.712349e-08
850.0,233.1824,1672.892,2.1993e-05,0.169904,0.06097837,3.712534e-08
851.0,233.4423,1671.491,2.199676e-05,0.1699077,0.06098041,3.712718e-08
852.0,233.7008,1670.099,2.20005e-05,0.1699113,0.06098244,3.712901e-08
853.0,233.9578,1668.714,2.200421e-05,0.169915,0.06098446,3.713083e-08
854.0,234.2135,1667.336,2.200791e-05,0.1699186,0.06098647,3.713264e-08
855.0,234.4679,1665.966,2.201159e-05,0.1699222,0.06098847,3.713444e-08
856.0,234.7208,1664.604,2.201525e-05,0.1699258,0.06099046,3.713623e-08
857.0,234.9723,1663.249,2.201889e-05,0.1699294,0.06099244,3.713801e-08
858.0,235.2225,1661.901,2.20225e-05,0.1699329,0.06099441,3.713979e-08
859.0,235.4714,1660.561,2.20261e-05,0.1699365,0.06099638,3.714155e-08
860.0,235.7189,1659.228,2.202968e-05,0.16994,0.06099833,3.71433e-08
861.0,235.965,1657.903,2.203324e-05,0.1699435,0.06100027,3.714505e-08
862.0,236.2099,1656.584,2.203678e-05,0.169947,0.0610022,3.714679e-08
863.0,236.4534,1655.274,2.20403e-05,0.1699505,0.06100413,3.714851e-08
864.0,236.6955,1653.97,2.204379e-05,0.1699539,0.06100604,3.715023e-08
865.0,236.9364,1652.673,2.204728e-05,0.1699573,0.06100795,3.715194e-08
866.0,237.1759,1651.384,2.205074e-05,0.1699608,0.06100984,3.715364e-08
867.0,237.4143,1650.102,2.205418e-05,0.1699642,0.06101173,3.715533e-08
868.0,237.6512,1648.827,2.20576e-05,0.1699676,0.0610136,3.715701e-08
869.0,237.8869,1647.558,2.206101e-05,0.1699709,0.06101547,3.715868e-08
870.0,238.1213,1646.297,2.206439e-05,0.1699743,0.06101733,3.716034e-08
871.0,238.3544,1645.043,2.206776e-05,0.1699776,0.06101918,3.7162e-08
872.0,238.5862,1643.796,2.207111e-05,0.1699809,0.06102101,3.716365e-08
873.0,238.8169,1642.555,2.207444e-05,0.1699842,0.06102284,3.716529e-08
874.0,239.0462,1641.322,2.207775e-05,0.1699875,0.06102467,3.716691e-08
875.0,239.2744,1640.094,2.208104e-05,0.1699908,0.06102648,3.716854e-08
876.0,239.5012,1638.874,2.208431e-05,0.169994,0.06102828,3.717014e-08
877.0,239.7269,1637.661,2.208757e-05,0.1699972,0.06103007,3.717175e-08
878.0,239.9514,1636.454,2.209081e-05,0.1700005,0.06103186,3.717334e-08
879.0,240.1745,1635.254,2.209403e-05,0.1700037,0.06103363,3.717493e-08
880.0,240.3966,1634.06,2.209724e-05,0.1700068,0.0610354,3.717651e-08
881.0,240.6174,1632.872,2.210042e-05,0.17001,0.06103716,3.717808e-08
882.0,240.837,1631.692,2.210359e-05,0.1700132,0.06103891,3.717964e-08
883.0,241.0555,1630.518,2.210674e-05,0.1700163,0.06104065,3.718119e-08
884.0,241.2727,1629.35,2.210987e-05,0.1700194,0.06104238,3.718274e-08
885.0,241.4887,1628.189,2.211299e-05,0.1700225,0.0610441,3.718427e-08
886.0,241.7037,1627.034,2.211609e-05,0.1700256,0.06104582,3.71858e-08
887.0,241.9174,1625.885,2.211917e-05,0.1700287,0.06104752,3.718732e-08
888.0,242.13,1624.743,2.212223e-05,0.1700317,0.06104922,3.718883e-08
889.0,242.3414,1623.607,2.212528e-05,0.1700348,0.06105091,3.719033e-08
890.0,242.5517,1622.477,2.212831e-05,0.1700378,0.06105259,3.719183e-08
891.0,242.7609,1621.353,2.213133e-05,0.1700408,0.06105426,3.719332e-08
892.0,242.9689,1620.236,2.213432e-05,0.1700438,0.06105593,3.71948e-08
893.0,243.1758,1619.124,2.21373e-05,0.1700468,0.06105758,3.719627e-08
894.0,243.3816,1618.019,2.214027e-05,0.1700498,0.06105923,3.719773e-08
895.0,243.5863,1616.92,2.214322e-05,0.1700527,0.06106087,3.719919e-08
896.0,243.7898,1615.827,2.214615e-05,0.1700557,0.0610625,3.720064e-08
897.0,243.9923,1614.74,2.214906e-05,0.1700586,0.06106413,3.720208e-08
898.0,244.1936,1613.659,2.215196e-05,0.1700615,0.06106574,3.720352e-08
899.0,244.3939,1612.583,2.215485e-05,0.1700644,0.06106735,3.720494e-08
900.0,244.5931,1611.514,2.215772e-05,0.1700673,0.06106895,3.720636e-08
901.0,244.7912,1610.45,2.216057e-05,0.1700701,0.06107054,3.720777e-08
902.0,244.9883,1609.393,2.21634e-05,0.170073,0.06107213,3.720918e-08
903.0,245.1842,1608.341,2.216622e-05,0.1700758,0.0610737,3.721057e-08
904.0,245.3791,1607.295,2.216903e-05,0.1700787,0.06107527,3.721196e-08
905.0,245.573,1606.254,2.217182e-05,0.1700815,0.06107683,3.721334e-08
906.0,245.7657,1605.22,2.217459e-05,0.1700843,0.06107839,3.721472e-08
907.0,245.9575,1604.191,2.217735e-05,0.1700871,0.06107993,3.721608e-08
908.0,246.1482,1603.168,2.218009e-05,0.1700898,0.06108147,3.721745e-08
909.0,246.3378,1602.15,2.218282e-05,0.1700926,0.061083,3.72188e-08
910.0,246.5265,1601.138,2.218553e-05,0.1700953,0.06108452,3.722014e-08
911.0,246.7141,1600.132,2.218823e-05,0.1700981,0.06108604,3.722148e-08
912.0,246.9007,1599.131,2.219091e-05,0.1701008,0.06108755,3.722282e-08
913.0,247.0862,1598.136,2.219358e-05,0.1701035,0.06108905,3.722414e-08
914.0,247.2708,1597.146,2.219623e-05,0.1701062,0.06109054,3.722546e-08
915.0,247.4543,1596.161,2.219887e-05,0.1701089,0.06109203,3.722677e-08
916.0,247.6369,1595.182,2.220149e-05,0.1701115,0.06109351,3.722807e-08
917.0,247.8185,1594.209,2.22041e-05,0.1701142,0.06109498,3.722937e-08
918.0,247.9991,1593.241,2.22067e-05,0.1701168,0.06109645,3.723066e-08
919.0,248.1787,1592.278,2.220928e-05,0.1701194,0.0610979,3.723195e-08
920.0,248.3573,1591.32,2.221184e-05,0.1701221,0.06109935,3.723322e-08
921.0,248.5349,1590.368,2.221439e-05,0.1701247,0.0611008,3.723449e-08
922.0,248.7116,1589.421,2.221693e-05,0.1701272,0.06110223,3.723576e-08
923.0,248.8873,1588.479,2.221945e-05,0.1701298,0.06110366,3.723702e-08
924.0,249.062,1587.543,2.222196e-05,0.1701324,0.06110509,3.723827e-08
925.0,249.2358,1586.612,2.222445e-05,0.1701349,0.0611065,3.723951e-08
926.0,249.4087,1585.685,2.222693e-05,0.1701375,0.06110791,3.724075e-08
927.0,249.5806,1584.765,2.22294e-05,0.17014,0.06110931,3.724198e-08
928.0,249.7515,1583.849,2.223185e-05,0.1701425,0.06111071,3.72432e-08
929.0,249.9216,1582.938,2.223429e-05,0.170145,0.0611121,3.724442e-08
930.0,250.0907,1582.032,2.223671e-05,0.1701475,0.06111348,3.724563e-08
931.0,250.2588,1581.132,2.223912e-05,0.17015,0.06111486,3.724684e-08
932.0,250.4261,1580.236,2.224152e-05,0.1701525,0.06111622,3.724804e-08
933.0,250.5924,1579.345,2.224391e-05,0.1701549,0.06111759,3.724923e-08
934.0,250.7578,1578.46,2.224628e-05,0.1701574,0.06111894,3.725042e-08
935.0,250.9224,1577.579,2.224863e-05,0.1701598,0.06112029,3.72516e-08
936.0,251.086,1576.703,2.225098e-05,0.1701622,0.06112163,3.725278e-08
937.0,251.2487,1575.832,2.225331e-05,0.1701646,0.06112297,3.725394e-08
938.0,251.4105,1574.966,2.225563e-05,0.170167,0.0611243,3.725511e-08
939.0,251.5714,1574.105,2.225793e-05,0.1701694,0.06112562,3.725626e-08
940.0,251.7315,1573.248,2.226022e-05,0.1701718,0.06112694,3.725741e-08
941.0,251.8906,1572.397,2.22625e-05,0.1701741,0.06112825,3.725856e-08
942.0,252.0489,1571.55,2.226476e-05,0.1701765,0.06112955,3.72597e-08
943.0,252.2063,1570.708,2.226702e-05,0.1701788,0.06113085,3.726083e-08
944.0,252.3628,1569.87,2.226926e-05,0.1701812,0.06113214,3.726196e-08
945.0,252.5185,1569.038,2.227148e-05,0.1701835,0.06113343,3.726308e-08
946.0,252.6733,1568.21,2.22737e-05,0.1701858,0.06113471,3.726419e-08
947.0,252.8273,1567.387,2.22759e-05,0.1701881,0.06113598,3.72653e-08
948.0,252.9804,1566.568,2.227809e-05,0.1701904,0.06113725,3.72664e-08
949.0,253.1323,1565.756,2.228026e-05,0.1701926,0.06113851,3.726749e-08
950.0,253.2842,1564.944,2.228243e-05,0.1701949,0.06113976,3.726861e-08
951.0,253.4344,1564.141,2.228458e-05,0.1701972,0.06114101,3.726967e-08
952.0,253.5845,1563.338,2.228672e-05,0.1701994,0.06114225,3.727077e-08
953.0,253.7331,1562.544,2.228885e-05,0.1702016,0.06114349,3.727182e-08
954.0,253.8812,1561.753,2.229096e-05,0.1702039,0.06114472,3.72729e-08
955.0,254.0286,1560.965,2.229306e-05,0.1702061,0.06114595,3.727397e-08
956.0,254.1751,1560.183,2.229516e-05,0.1702083,0.06114717,3.727503e-08
957.0,254.3207,1559.405,2.229724e-05,0.1702104,0.06114838,3.727608e-08
958.0,254.4656,1558.631,2.22993e-05,0.1702126,0.06114958,3.727713e-08
959.0,254.6096,1557.862,2.230136e-05,0.1702148,0.06115079,3.727817e-08
960.0,254.7528,1557.097,2.23034e-05,0.1702169,0.06115198,3.72792e-08
961.0,254.8952,1556.337,2.230543e-05,0.1702191,0.06115317,3.728023e-08
962.0,255.0368,1555.581,2.230745e-05,0.1702212,0.06115435,3.728126e-08
963.0,255.1776,1554.829,2.230946e-05,0.1702233,0.06115553,3.728228e-08
964.0,255.3177,1554.082,2.231146e-05,0.1702255,0.0611567,3.728329e-08
965.0,255.4569,1553.338,2.231344e-05,0.1702276,0.06115787,3.72843e-08
966.0,255.5954,1552.599,2.231541e-05,0.1702297,0.06115903,3.728531e-08
967.0,255.7331,1551.865,2.231737e-05,0.1702317,0.06116019,3.72863e-08
968.0,255.87,1551.134,2.231933e-05,0.1702338,0.06116134,3.72873e-08
969.0,256.0062,1550.408,2.232126e-05,0.1702359,0.06116248,3.728829e-08
970.0,256.1416,1549.686,2.232319e-05,0.1702379,0.06116362,3.728927e-08
971.0,256.2762,1548.968,2.232511e-05,0.17024,0.06116475,3.729025e-08
972.0,256.4101,1548.254,2.232701e-05,0.170242,0.06116588,3.729122e-08
973.0,256.5432,1547.544,2.232891e-05,0.170244,0.061167,3.729219e-08
974.0,256.6752,1546.84,2.233079e-05,0.170246,0.06116812,3.729314e-08
975.0,256.8072,1546.137,2.233266e-05,0.170248,0.06116923,3.729412e-08
976.0,256.9379,1545.44,2.233452e-05,0.17025,0.06117034,3.729505e-08
977.0,257.0683,1544.745,2.233638e-05,0.170252,0.06117144,3.729602e-08
978.0,257.1975,1544.057,2.233821e-05,0.170254,0.06117254,3.729694e-08
979.0,257.3261,1543.372,2.234004e-05,0.170256,0.06117363,3.729789e-08
980.0,257.4542,1542.689,2.234186e-05,0.1702579,0.06117471,3.729882e-08
981.0,257.5815,1542.012,2.234367e-05,0.1702599,0.06117579,3.729975e-08
982.0,257.708,1541.338,2.234546e-05,0.1702618,0.06117687,3.730067e-08
983.0,257.8338,1540.668,2.234725e-05,0.1702637,0.06117794,3.730159e-08
984.0,257.9589,1540.002,2.234903e-05,0.1702656,0.061179,3.73025e-08
985.0,258.0832,1539.34,2.235079e-05,0.1702676,0.06118006,3.730341e-08
986.0,258.2069,1538.682,2.235254e-05,0.1702694,0.06118111,3.730431e-08
987.0,258.3298,1538.027,2.235429e-05,0.1702713,0.06118216,3.730521e-08
988.0,258.4521,1537.377,2.235602e-05,0.1702732,0.06118321,3.730611e-08
989.0,258.5736,1536.73,2.235775e-05,0.1702751,0.06118425,3.7307e-08
990.0,258.6945,1536.087,2.235946e-05,0.170277,0.06118528,3.730788e-08
991.0,258.8147,1535.448,2.236116e-05,0.1702788,0.06118631,3.730876e-08
992.0,258.9342,1534.813,2.236286e-05,0.1702807,0.06118733,3.730964e-08
993.0,259.053,1534.181,2.236454e-05,0.1702825,0.06118835,3.731051e-08
994.0,259.1711,1533.553,2.236621e-05,0.1702843,0.06118937,3.731137e-08
995.0,259.2886,1532.929,2.236787e-05,0.1702861,0.06119038,3.731224e-08
996.0,259.4054,1532.308,2.236952e-05,0.170288,0.06119139,3.73131e-08
997.0,259.5223,1531.686,2.237118e-05,0.1702898,0.06119239,3.731397e-08
998.0,259.6386,1531.068,2.237282e-05,0.1702916,0.06119339,3.731483e-08
999.0,259.7541,1530.454,2.237445e-05,0.1702933,0.06119438,3.731567e-08
1000.0,259.8688,1529.844,2.237607e-05,0.1702951,0.06119537,3.731652e-08
1001.0,259.9828,1529.239,2.237768e-05,0.1702969,0.06119636,3.731735e-08
1002.0,260.0961,1528.637,2.237927e-05,0.1702987,0.06119734,3.731819e-08
1003.0,260.2088,1528.04,2.238086e-05,0.1703004,0.06119832,3.731902e-08
1004.0,260.3207,1527.445,2.238243e-05,0.1703022,0.0611993,3.731985e-08
1005.0,260.432,1526.855,2.2384e-05,0.1703039,0.06120027,3.732067e-08
1006.0,260.5427,1526.268,2.238555e-05,0.1703057,0.06120123,3.732148e-08
1007.0,260.6527,1525.685,2.238709e-05,0.1703074,0.06120219,3.73223e-08
1008.0,260.762,1525.106,2.238863e-05,0.1703091,0.06120315,3.73231e-08
1009.0,260.8707,1524.53,2.239015e-05,0.1703108,0.0612041,3.732391e-08
1010.0,260.9788,1523.957,2.239167e-05,0.1703125,0.06120505,3.732471e-08
1011.0,261.0862,1523.388,2.239318e-05,0.1703142,0.06120599,3.732551e-08
1012.0,261.193,1522.822,2.239468e-05,0.1703159,0.06120693,3.73263e-08
1013.0,261.2992,1522.26,2.239617e-05,0.1703176,0.06120786,3.732708e-08
1014.0,261.4047,1521.701,2.239765e-05,0.1703193,0.06120879,3.732787e-08
1015.0,261.5097,1521.145,2.239912e-05,0.170321,0.06120972,3.732865e-08
1016.0,261.614,1520.593,2.240059e-05,0.1703226,0.06121064,3.732942e-08
1017.0,261.7177,1520.044,2.240204e-05,0.1703243,0.06121156,3.73302e-08
1018.0,261.8208,1519.499,2.240349e-05,0.1703259,0.06121247,3.733096e-08
1019.0,261.9233,1518.957,2.240493e-05,0.1703276,0.06121338,3.733173e-08
1020.0,262.0252,1518.418,2.240636e-05,0.1703292,0.06121429,3.733249e-08
1021.0,262.1265,1517.882,2.240778e-05,0.1703308,0.06121519,3.733324e-08
1022.0,262.2272,1517.35,2.240919e-05,0.1703324,0.06121608,3.7334e-08
1023.0,262.3273,1516.82,2.24106e-05,0.170334,0.06121697,3.733474e-08
1024.0,262.4268,1516.294,2.241199e-05,0.1703356,0.06121786,3.733549e-08
1025.0,262.5257,1515.772,2.241338e-05,0.1703372,0.06121875,3.733623e-08
1026.0,262.624,1515.252,2.241476e-05,0.1703388,0.06121962,3.733697e-08
1027.0,262.7218,1514.736,2.241613e-05,0.1703404,0.0612205,3.73377e-08
1028.0,262.8189,1514.223,2.241749e-05,0.170342,0.06122137,3.733843e-08
1029.0,262.9155,1513.713,2.241884e-05,0.1703435,0.06122224,3.733915e-08
1030.0,263.0115,1513.206,2.242019e-05,0.1703451,0.0612231,3.733988e-08
1031.0,263.107,1512.702,2.242152e-05,0.1703466,0.06122396,3.734059e-08
1032.0,263.2018,1512.202,2.242285e-05,0.1703482,0.06122481,3.734131e-08
1033.0,263.2961,1511.704,2.242417e-05,0.1703497,0.06122566,3.734202e-08
1034.0,263.3899,1511.21,2.242547e-05,0.1703512,0.06122651,3.734272e-08
1035.0,263.483,1510.719,2.242678e-05,0.1703527,0.06122735,3.734343e-08
1036.0,263.5756,1510.23,2.242807e-05,0.1703542,0.06122819,3.734412e-08
1037.0,263.6677,1509.745,2.242935e-05,0.1703557,0.06122903,3.734482e-08
1038.0,263.7592,1509.263,2.243063e-05,0.1703572,0.06122986,3.734551e-08
1039.0,263.8501,1508.784,2.24319e-05,0.1703587,0.06123068,3.73462e-08
1040.0,263.9405,1508.308,2.243316e-05,0.1703602,0.0612315,3.734688e-08
1041.0,264.0303,1507.836,2.243441e-05,0.1703617,0.06123232,3.734756e-08
1042.0,264.1196,1507.366,2.243565e-05,0.1703631,0.06123314,3.734824e-08
1043.0,264.2083,1506.899,2.243689e-05,0.1703646,0.06123395,3.734891e-08
1044.0,264.2965,1506.435,2.243812e-05,0.1703661,0.06123475,3.734958e-08
1045.0,264.3841,1505.974,2.243934e-05,0.1703675,0.06123556,3.735024e-08
1046.0,264.4712,1505.516,2.244055e-05,0.1703689,0.06123636,3.735091e-08
1047.0,264.5578,1505.06,2.244175e-05,0.1703704,0.06123715,3.735156e-08
1048.0,264.6439,1504.608,2.244295e-05,0.1703718,0.06123795,3.735222e-08
1049.0,264.7294,1504.159,2.244414e-05,0.1703732,0.06123873,3.735287e-08
1050.0,264.8144,1503.712,2.244532e-05,0.1703746,0.06123952,3.735352e-08
1051.0,264.8989,1503.268,2.244649e-05,0.170376,0.0612403,3.735416e-08
1052.0,264.9828,1502.828,2.244766e-05,0.1703774,0.06124108,3.73548e-08
1053.0,265.0663,1502.389,2.244881e-05,0.1703788,0.06124185,3.735544e-08
1054.0,265.1492,1501.954,2.244997e-05,0.1703802,0.06124262,3.735607e-08
